dateP,P_mm,Q_m3s
2023-05-24 16:24:00,0.0,
2023-05-24 16:29:00,0.0,0.00595245579863372
2023-05-24 16:34:00,0.0,
2023-05-24 16:39:00,0.0,0.0061483815885924
2023-05-24 16:44:00,0.0,
2023-05-24 16:49:00,0.0,
2023-05-24 16:54:00,0.0,0.00595245579863372
2023-05-24 16:59:00,0.0,
2023-05-24 17:04:00,0.0,0.0058561422293671
2023-05-24 17:09:00,0.0,0.0061483815885924
2023-05-24 17:14:00,0.0,0.00595245579863372
2023-05-24 17:19:00,0.0,
2023-05-24 17:24:00,0.0,
2023-05-24 17:29:00,0.0,
2023-05-24 17:34:00,0.0,
2023-05-24 17:39:00,0.0,
2023-05-24 17:44:00,0.0,
2023-05-24 17:49:00,0.0,
2023-05-24 17:54:00,0.0,
2023-05-24 17:59:00,0.0,
2023-05-24 18:04:00,0.0,0.00595245579863372
2023-05-24 18:09:00,0.0,
2023-05-24 18:14:00,0.0,
2023-05-24 18:19:00,0.0,
2023-05-24 18:24:00,0.0,
2023-05-24 18:29:00,0.0,
2023-05-24 18:34:00,0.0,
2023-05-24 18:39:00,0.0,
2023-05-24 18:44:00,0.0,
2023-05-24 18:49:00,0.0,
2023-05-24 18:54:00,0.0,0.005760920546221701
2023-05-24 18:59:00,0.0,
2023-05-24 19:04:00,0.0,0.005760920546221701
2023-05-24 19:09:00,0.0,
2023-05-24 19:14:00,0.0,
2023-05-24 19:19:00,0.0,
2023-05-24 19:24:00,0.0,
2023-05-24 19:29:00,0.0,
2023-05-24 19:34:00,0.0,
2023-05-24 19:39:00,0.0,
2023-05-24 19:44:00,0.0,
2023-05-24 19:49:00,0.0,
2023-05-24 19:54:00,0.0,
2023-05-24 19:59:00,0.0,
2023-05-24 20:04:00,0.0,0.00566678500093207
2023-05-24 20:09:00,0.0,
2023-05-24 20:14:00,0.0,
2023-05-24 20:19:00,0.0,
2023-05-24 20:24:00,0.0,
2023-05-24 20:29:00,0.0,
2023-05-24 20:34:00,0.0,
2023-05-24 20:39:00,0.0,
2023-05-24 20:44:00,0.0,
2023-05-24 20:49:00,0.0,
2023-05-24 20:54:00,0.0,
2023-05-24 20:59:00,0.0,
2023-05-24 21:04:00,0.0,0.005760920546221701
2023-05-24 21:09:00,0.0,
2023-05-24 21:14:00,0.0,
2023-05-24 21:19:00,0.0,
2023-05-24 21:24:00,0.0,
2023-05-24 21:29:00,0.0,
2023-05-24 21:34:00,0.0,
2023-05-24 21:39:00,0.0,
2023-05-24 21:44:00,0.0,
2023-05-24 21:49:00,0.0,
2023-05-24 21:54:00,0.0,
2023-05-24 21:59:00,0.0,
2023-05-24 22:04:00,0.0,0.00566678500093207
2023-05-24 22:09:00,0.0,
2023-05-24 22:14:00,0.0,
2023-05-24 22:19:00,0.0,
2023-05-24 22:24:00,0.0,
2023-05-24 22:29:00,0.0,
2023-05-24 22:34:00,0.0,
2023-05-24 22:39:00,0.0,
2023-05-24 22:44:00,0.0,
2023-05-24 22:49:00,0.0,
2023-05-24 22:54:00,0.0,
2023-05-24 22:59:00,0.0,
2023-05-24 23:04:00,0.0,0.00557372984523275
2023-05-24 23:09:00,0.0,
