date;P_mm;Q_inf_LH;Q_ruiss_LH
2023-03-21 03:16:00;0.0;1.2;0.0
2023-03-21 03:18:00;0.0;1.8;0.0
2023-03-21 03:20:00;0.0;1.2;0.0
2023-03-21 03:22:00;0.0;1.8;0.0
2023-03-21 03:24:00;0.0;1.8;0.0
2023-03-21 03:26:00;0.0;1.2;0.0
2023-03-21 03:28:00;0.0;1.8;0.0
2023-03-21 03:30:00;0.0;1.8;0.0
2023-03-21 03:32:00;0.0;1.2;0.0
2023-03-21 03:34:00;0.0;1.8;0.0
2023-03-21 03:36:00;0.0;1.2;0.0
2023-03-21 03:38:00;0.0;1.8;0.0
2023-03-21 03:40:00;0.0;1.2;0.0
2023-03-21 03:42:00;0.0;1.8;0.0
2023-03-21 03:44:00;0.0;1.8;0.0
2023-03-21 03:46:00;0.0;1.2;0.0
2023-03-21 03:48:00;0.0;1.8;0.0
2023-03-21 03:50:00;0.0;1.2;0.0
2023-03-21 03:52:00;0.0;1.8;0.0
2023-03-21 03:54:00;0.0;1.2;0.0
2023-03-21 03:56:00;0.0;1.8;0.0
2023-03-21 03:58:00;0.0;1.8;0.0
2023-03-21 04:00:00;0.0;1.2;0.0
2023-03-21 04:02:00;0.0;1.8;0.0
2023-03-21 04:04:00;0.0;1.2;0.0
2023-03-21 04:06:00;0.0;1.8;0.0
2023-03-21 04:08:00;0.0;1.2;0.0
2023-03-21 04:10:00;0.0;1.8;0.0
2023-03-21 04:12:00;0.0;1.2;0.0
2023-03-21 04:14:00;0.0;1.8;0.0
2023-03-21 04:16:00;0.0;1.2;0.0
2023-03-21 04:18:00;0.0;1.8;0.0
2023-03-21 04:20:00;0.0;1.8;0.0
2023-03-21 04:22:00;0.0;1.2;0.0
2023-03-21 04:24:00;0.0;1.8;0.0
2023-03-21 04:26:00;0.0;1.2;0.0
2023-03-21 04:28:00;0.0;1.8;0.0
2023-03-21 04:30:00;0.0;1.2;0.0
2023-03-21 04:32:00;0.0;1.8;0.0
2023-03-21 04:34:00;0.0;1.2;0.0
2023-03-21 04:36:00;0.0;1.8;0.0
2023-03-21 04:38:00;0.0;1.2;0.0
2023-03-21 04:40:00;0.0;1.8;0.0
2023-03-21 04:42:00;0.0;1.2;0.0
2023-03-21 04:44:00;0.0;1.8;0.0
2023-03-21 04:46:00;0.0;1.2;0.0
2023-03-21 04:48:00;0.0;1.8;0.0
2023-03-21 04:50:00;0.0;1.2;0.0
2023-03-21 04:52:00;0.0;1.8;0.0
2023-03-21 04:54:00;0.0;1.2;0.0
2023-03-21 04:56:00;0.0;1.8;0.0
2023-03-21 04:58:00;0.0;1.2;0.0
2023-03-21 05:00:00;0.0;1.8;0.0
2023-03-21 05:02:00;0.0;1.2;0.0
2023-03-21 05:04:00;0.0;1.8;0.0
2023-03-21 05:06:00;0.0;1.2;0.0
2023-03-21 05:08:00;0.0;1.8;0.0
2023-03-21 05:10:00;0.0;1.2;0.0
2023-03-21 05:12:00;0.0;1.2;0.0
2023-03-21 05:14:00;0.0;1.8;0.0
2023-03-21 05:16:00;0.0;1.2;0.0
2023-03-21 05:18:00;0.0;1.8;0.0
2023-03-21 05:20:00;0.0;1.2;0.0
2023-03-21 05:22:00;0.0;1.8;0.0
2023-03-21 05:24:00;0.0;1.2;0.0
2023-03-21 05:26:00;0.0;1.8;0.0
2023-03-21 05:28:00;0.0;1.2;0.0
2023-03-21 05:30:00;0.0;1.2;0.0
2023-03-21 05:32:00;0.0;1.8;0.0
2023-03-21 05:34:00;0.0;1.2;0.0
2023-03-21 05:36:00;0.0;1.8;0.0
2023-03-21 05:38:00;0.0;1.2;0.0
2023-03-21 05:40:00;0.0;1.8;0.0
2023-03-21 05:42:00;0.0;1.2;0.0
2023-03-21 05:44:00;0.0;1.2;0.0
2023-03-21 05:46:00;0.0;1.8;0.0
2023-03-21 05:48:00;0.0;1.2;0.0
2023-03-21 05:50:00;0.0;1.8;0.0
2023-03-21 05:52:00;0.0;1.2;0.0
2023-03-21 05:54:00;0.0;1.8;0.0
2023-03-21 05:56:00;0.0;1.2;0.0
2023-03-21 05:58:00;0.0;1.2;0.0
2023-03-21 06:00:00;0.0;1.8;0.0
2023-03-21 06:02:00;0.0;1.2;0.0
2023-03-21 06:04:00;0.0;1.8;0.0
2023-03-21 06:06:00;0.0;1.2;0.0
2023-03-21 06:08:00;0.0;1.2;0.0
2023-03-21 06:10:00;0.0;1.8;0.0
2023-03-21 06:12:00;0.0;1.2;0.0
2023-03-21 06:14:00;0.0;1.8;0.0
2023-03-21 06:16:00;0.0;1.2;0.0
2023-03-21 06:18:00;0.0;1.2;0.0
2023-03-21 06:20:00;0.0;1.8;0.0
2023-03-21 06:22:00;0.0;1.2;0.0
2023-03-21 06:24:00;0.0;1.2;0.0
2023-03-21 06:26:00;0.0;1.8;0.0
2023-03-21 06:28:00;0.0;1.2;0.0
2023-03-21 06:30:00;0.0;1.2;0.0
2023-03-21 06:32:00;0.0;1.8;0.0
2023-03-21 06:34:00;0.0;1.2;0.0
2023-03-21 06:36:00;0.0;1.8;0.0
2023-03-21 06:38:00;0.0;1.2;0.0
2023-03-21 06:40:00;0.0;1.2;0.0
2023-03-21 06:42:00;0.0;1.8;0.0
2023-03-21 06:44:00;0.0;1.2;0.0
2023-03-21 06:46:00;0.0;1.2;0.0
2023-03-21 06:48:00;0.0;1.8;0.0
2023-03-21 06:50:00;0.0;1.2;0.0
2023-03-21 06:52:00;0.0;1.2;0.0
2023-03-21 06:54:00;0.0;1.8;0.0
2023-03-21 06:56:00;0.0;1.2;0.0
2023-03-21 06:58:00;0.0;1.2;0.0
2023-03-21 07:00:00;0.0;1.8;0.0
2023-03-21 07:02:00;0.0;1.2;0.0
2023-03-21 07:04:00;0.0;1.2;0.0
2023-03-21 07:06:00;0.0;1.8;0.0
2023-03-21 07:08:00;0.0;1.2;0.0
2023-03-21 07:10:00;0.0;1.2;0.0
2023-03-21 07:12:00;0.0;1.8;0.0
2023-03-21 07:14:00;0.0;1.2;0.0
2023-03-21 07:16:00;0.0;1.2;0.0
2023-03-21 07:18:00;0.0;1.8;0.0
2023-03-21 07:20:00;0.0;1.2;0.0
2023-03-21 07:22:00;0.0;1.2;0.0
2023-03-21 07:24:00;0.0;1.2;0.0
2023-03-21 07:26:00;0.0;1.8;0.0
2023-03-21 07:28:00;0.0;1.2;0.0
2023-03-21 07:30:00;0.0;1.2;0.0
2023-03-21 07:32:00;0.0;1.8;0.0
2023-03-21 07:34:00;0.0;1.2;0.0
2023-03-21 07:36:00;0.0;1.2;0.0
2023-03-21 07:38:00;0.0;1.8;0.0
2023-03-21 07:40:00;0.0;1.2;0.0
2023-03-21 07:42:00;0.0;1.2;0.0
2023-03-21 07:44:00;0.0;1.2;0.0
2023-03-21 07:46:00;0.0;1.8;0.0
2023-03-21 07:48:00;0.0;1.2;0.0
2023-03-21 07:50:00;0.0;1.2;0.0
2023-03-21 07:52:00;0.0;1.8;0.0
2023-03-21 07:54:00;0.0;1.2;0.0
2023-03-21 07:56:00;0.0;1.2;0.0
2023-03-21 07:58:00;0.0;1.2;0.0
2023-03-21 08:00:00;0.0;1.8;0.0
2023-03-21 08:02:00;0.0;1.2;0.0
2023-03-21 08:04:00;0.0;1.2;0.0
2023-03-21 08:06:00;0.0;1.2;0.0
2023-03-21 08:08:00;0.0;1.8;0.0
2023-03-21 08:10:00;0.0;1.2;0.0
2023-03-21 08:12:00;0.0;1.2;0.0
2023-03-21 08:14:00;0.0;1.2;0.0
2023-03-21 08:16:00;0.0;1.8;0.0
2023-03-21 08:18:00;0.0;1.2;0.0
2023-03-21 08:20:00;0.0;1.2;0.0
2023-03-21 08:22:00;0.0;1.2;0.0
2023-03-21 08:24:00;0.0;1.8;0.0
2023-03-21 08:26:00;0.0;1.2;0.0
2023-03-21 08:28:00;0.0;1.2;0.0
2023-03-21 08:30:00;0.0;1.2;0.0
2023-03-21 08:32:00;0.0;1.2;0.0
2023-03-21 08:34:00;0.0;1.8;0.0
2023-03-21 08:36:00;0.0;1.2;0.0
2023-03-21 08:38:00;0.0;1.2;0.0
2023-03-21 08:40:00;0.0;1.2;0.0
2023-03-21 08:42:00;0.0;1.8;0.0
2023-03-21 08:44:00;0.0;1.2;0.0
2023-03-21 08:46:00;0.0;1.2;0.0
2023-03-21 08:48:00;0.0;1.2;0.0
2023-03-21 08:50:00;0.0;1.8;0.0
2023-03-21 08:52:00;0.0;1.2;0.0
2023-03-21 08:54:00;0.0;1.2;0.0
2023-03-21 08:56:00;0.0;1.2;0.0
2023-03-21 08:58:00;0.0;1.2;0.0
2023-03-21 09:00:00;0.0;1.8;0.0
2023-03-21 09:02:00;0.0;1.2;0.0
2023-03-21 09:04:00;0.0;1.2;0.0
2023-03-21 09:06:00;0.0;1.2;0.0
2023-03-21 09:08:00;0.0;1.2;0.0
2023-03-21 09:10:00;0.0;1.2;0.0
2023-03-21 09:12:00;0.0;1.8;0.0
2023-03-21 09:14:00;0.0;1.2;0.0
2023-03-21 09:16:00;0.0;1.2;0.0
2023-03-21 09:18:00;0.0;1.2;0.0
2023-03-21 09:20:00;0.0;1.2;0.0
2023-03-21 09:22:00;0.0;1.2;0.0
2023-03-21 09:24:00;0.0;1.8;0.0
2023-03-21 09:26:00;0.0;1.2;0.0
2023-03-21 09:28:00;0.0;1.2;0.0
2023-03-21 09:30:00;0.0;1.2;0.0
2023-03-21 09:32:00;0.0;1.2;0.0
2023-03-21 09:34:00;0.0;1.2;0.0
2023-03-21 09:36:00;0.0;1.8;0.0
2023-03-21 09:38:00;0.0;1.2;0.0
2023-03-21 09:40:00;0.0;1.2;0.0
2023-03-21 09:42:00;0.0;1.2;0.0
2023-03-21 09:44:00;0.0;1.2;0.0
2023-03-21 09:46:00;0.0;1.2;0.0
2023-03-21 09:48:00;0.0;1.2;0.0
2023-03-21 09:50:00;0.0;1.2;0.0
2023-03-21 09:52:00;0.0;1.8;0.0
2023-03-21 09:54:00;0.0;1.2;0.0
2023-03-21 09:56:00;0.0;1.2;0.0
2023-03-21 09:58:00;0.0;1.2;0.0
2023-03-21 10:00:00;0.249;1.2;0.0
2023-03-21 10:02:00;0.0;1.2;0.0
2023-03-21 10:04:00;0.249;1.2;0.0
2023-03-21 10:06:00;0.0;1.2;0.0
2023-03-21 10:08:00;0.0;1.2;0.0
2023-03-21 10:10:00;0.0;1.8;0.0
2023-03-21 10:12:00;0.0;1.2;0.0
2023-03-21 10:14:00;0.0;1.2;0.0
2023-03-21 10:16:00;0.0;1.2;0.0
2023-03-21 10:18:00;0.249;1.2;0.0
2023-03-21 10:20:00;0.249;1.2;0.0
2023-03-21 10:22:00;0.0;1.2;0.0
2023-03-21 10:24:00;0.0;1.2;0.0
2023-03-21 10:26:00;0.0;1.2;0.0
2023-03-21 10:28:00;0.0;1.8;0.0
2023-03-21 10:30:00;0.0;1.2;0.0
2023-03-21 10:32:00;0.0;1.2;0.0
2023-03-21 10:34:00;0.0;1.2;0.0
2023-03-21 10:36:00;0.0;1.2;0.0
2023-03-21 10:38:00;0.0;1.2;0.0
2023-03-21 10:40:00;0.0;1.2;0.0
2023-03-21 10:42:00;0.0;1.2;0.0
2023-03-21 10:44:00;0.0;1.2;0.0
2023-03-21 10:46:00;0.0;1.2;0.0
2023-03-21 10:48:00;0.0;1.2;0.0
2023-03-21 10:50:00;0.0;1.2;0.0
2023-03-21 10:52:00;0.0;1.2;0.0
2023-03-21 10:54:00;0.0;1.2;0.0
2023-03-21 10:56:00;0.0;1.2;0.0
2023-03-21 10:58:00;0.0;1.2;0.0
2023-03-21 11:00:00;0.0;1.2;0.0
2023-03-21 11:02:00;0.0;1.8;0.0
2023-03-21 11:04:00;0.0;1.2;0.0
2023-03-21 11:06:00;0.0;1.2;0.0
2023-03-21 11:08:00;0.0;1.2;0.0
2023-03-21 11:10:00;0.0;1.2;0.0
2023-03-21 11:12:00;0.0;1.2;0.0
2023-03-21 11:14:00;0.0;1.2;0.0
2023-03-21 11:16:00;0.0;1.2;0.0
2023-03-21 11:18:00;0.0;1.2;0.0
2023-03-21 11:20:00;0.0;1.2;0.0
2023-03-21 11:22:00;0.0;1.2;0.0
2023-03-21 11:24:00;0.0;1.2;0.0
2023-03-21 11:26:00;0.0;1.2;0.0
2023-03-21 11:28:00;0.0;1.2;0.0
2023-03-21 11:30:00;0.0;1.2;0.0
2023-03-21 11:32:00;0.0;1.2;0.0
2023-03-21 11:34:00;0.0;1.2;0.0
2023-03-21 11:36:00;0.0;1.2;0.0
2023-03-21 11:38:00;0.0;1.2;0.0
2023-03-21 11:40:00;0.0;1.2;0.0
2023-03-21 11:42:00;0.0;1.2;0.0
2023-03-21 11:44:00;0.0;1.2;0.0
2023-03-21 11:46:00;0.0;1.2;0.0
2023-03-21 11:48:00;0.0;1.2;0.0
2023-03-21 11:50:00;0.0;1.2;0.0
2023-03-21 11:52:00;0.0;1.2;0.0
2023-03-21 11:54:00;0.0;1.2;0.0
2023-03-21 11:56:00;0.0;1.2;0.0
2023-03-21 11:58:00;0.0;1.2;0.0
2023-03-21 12:00:00;0.0;1.2;0.0
2023-03-21 12:02:00;0.0;1.2;0.0
2023-03-21 12:04:00;0.0;1.2;0.0
2023-03-21 12:06:00;0.0;1.2;0.0
2023-03-21 12:08:00;0.0;1.2;0.0
2023-03-21 12:10:00;0.0;1.2;0.0
2023-03-21 12:12:00;0.0;1.2;0.0
2023-03-21 12:14:00;0.0;1.2;0.0
2023-03-21 12:16:00;0.0;0.0;0.0
2023-03-21 12:18:00;0.0;1.2;0.0
2023-03-21 12:20:00;0.0;1.2;0.0
2023-03-21 12:22:00;0.0;1.2;0.0
2023-03-21 12:24:00;0.0;1.2;0.0
2023-03-21 12:26:00;0.0;1.2;0.0
2023-03-21 12:28:00;0.0;1.2;0.0
2023-03-21 12:30:00;0.0;1.2;0.0
2023-03-21 12:32:00;0.0;1.2;0.0
2023-03-21 12:34:00;0.0;1.2;0.0
2023-03-21 12:36:00;0.0;1.2;0.0
2023-03-21 12:38:00;0.0;1.2;0.0
2023-03-21 12:40:00;0.0;1.2;0.0
2023-03-21 12:42:00;0.0;1.2;0.0
2023-03-21 12:44:00;0.0;1.2;0.0
2023-03-21 12:46:00;0.0;1.2;0.0
2023-03-21 12:48:00;0.0;1.2;0.0
2023-03-21 12:50:00;0.0;0.0;0.0
2023-03-21 12:52:00;0.0;1.2;0.0
2023-03-21 12:54:00;0.0;1.2;0.0
2023-03-21 12:56:00;0.0;1.2;0.0
2023-03-21 12:58:00;0.0;1.2;0.0
2023-03-21 13:00:00;0.0;1.2;0.0
2023-03-21 13:02:00;0.0;1.2;0.0
2023-03-21 13:04:00;0.0;1.2;0.0
2023-03-21 13:06:00;0.0;1.2;0.0
2023-03-21 13:08:00;0.0;1.2;0.0
2023-03-21 13:10:00;0.0;0.0;0.0
2023-03-21 13:12:00;0.0;1.2;0.0
2023-03-21 13:14:00;0.0;1.2;0.0
2023-03-21 13:16:00;0.0;1.2;0.0
2023-03-21 13:18:00;0.0;1.2;0.0
2023-03-21 13:20:00;0.0;1.2;0.0
2023-03-21 13:22:00;0.0;1.2;0.0
2023-03-21 13:24:00;0.0;1.2;0.0
2023-03-21 13:26:00;0.0;1.2;0.0
2023-03-21 13:28:00;0.0;1.2;0.0
2023-03-21 13:30:00;0.0;0.0;0.0
2023-03-21 13:32:00;0.0;1.2;0.0
2023-03-21 13:34:00;0.0;1.2;0.0
2023-03-21 13:36:00;0.0;1.2;0.0
2023-03-21 13:38:00;0.0;1.2;0.0
2023-03-21 13:40:00;0.0;1.2;0.0
2023-03-21 13:42:00;0.0;1.2;0.0
2023-03-21 13:44:00;0.0;1.2;0.0
2023-03-21 13:46:00;0.0;0.0;0.0
2023-03-21 13:48:00;0.0;1.2;0.0
2023-03-21 13:50:00;0.0;1.2;0.0
2023-03-21 13:52:00;0.0;1.2;0.0
2023-03-21 13:54:00;0.0;1.2;0.0
2023-03-21 13:56:00;0.0;1.2;0.0
2023-03-21 13:58:00;0.0;1.2;0.0
2023-03-21 14:00:00;0.0;1.2;0.0
2023-03-21 14:02:00;0.0;0.0;0.0
2023-03-21 14:04:00;0.0;1.2;0.0
2023-03-21 14:06:00;0.0;1.2;0.0
2023-03-21 14:08:00;0.0;1.2;0.0
2023-03-21 14:10:00;0.0;1.2;0.0
2023-03-21 14:12:00;0.0;1.2;0.0
2023-03-21 14:14:00;0.0;0.0;0.0
2023-03-21 14:16:00;0.0;1.2;0.0
2023-03-21 14:18:00;0.0;1.2;0.0
2023-03-21 14:20:00;0.0;1.2;0.0
2023-03-21 14:22:00;0.0;1.2;0.0
2023-03-21 14:24:00;0.0;1.2;0.0
2023-03-21 14:26:00;0.0;1.2;0.0
2023-03-21 14:28:00;0.0;0.0;0.0
2023-03-21 14:30:00;0.0;1.2;0.0
2023-03-21 14:32:00;0.0;1.2;0.0
2023-03-21 14:34:00;0.0;1.2;0.0
2023-03-21 14:36:00;0.0;1.2;0.0
2023-03-21 14:38:00;0.0;1.2;0.0
2023-03-21 14:40:00;0.0;0.0;0.0
2023-03-21 14:42:00;0.0;1.2;0.0
2023-03-21 14:44:00;0.0;1.2;0.0
2023-03-21 14:46:00;0.0;1.2;0.0
2023-03-21 14:48:00;0.0;1.2;0.0
2023-03-21 14:50:00;0.0;0.0;0.0
2023-03-21 14:52:00;0.0;1.2;0.0
2023-03-21 14:54:00;0.0;1.2;0.0
2023-03-21 14:56:00;0.0;1.2;0.0
2023-03-21 14:58:00;0.0;1.2;0.0
2023-03-21 15:00:00;0.0;0.0;0.0
2023-03-21 15:02:00;0.0;1.2;0.0
2023-03-21 15:04:00;0.0;1.2;0.0
2023-03-21 15:06:00;0.0;1.2;0.0
2023-03-21 15:08:00;0.0;1.2;0.0
2023-03-21 15:10:00;0.0;1.2;0.0
2023-03-21 15:12:00;0.0;0.0;0.0
2023-03-21 15:14:00;0.0;1.2;0.0
2023-03-21 15:16:00;0.0;1.2;0.0
2023-03-21 15:18:00;0.0;1.2;0.0
2023-03-21 15:20:00;0.0;0.0;0.0
2023-03-21 15:22:00;0.0;1.2;0.0
2023-03-21 15:24:00;0.0;1.2;0.0
2023-03-21 15:26:00;0.0;1.2;0.0
2023-03-21 15:28:00;0.0;1.2;0.0
2023-03-21 15:30:00;0.0;0.0;0.0
2023-03-21 15:32:00;0.0;1.2;0.0
2023-03-21 15:34:00;0.0;1.2;0.0
2023-03-21 15:36:00;0.0;1.2;0.0
2023-03-21 15:38:00;0.0;1.2;0.0
2023-03-21 15:40:00;0.0;0.0;0.0
2023-03-21 15:42:00;0.0;1.2;0.0
2023-03-21 15:44:00;0.0;1.2;0.0
2023-03-21 15:46:00;0.0;1.2;0.0
2023-03-21 15:48:00;0.0;0.0;0.0
2023-03-21 15:50:00;0.0;1.2;0.0
2023-03-21 15:52:00;0.0;1.2;0.0
2023-03-21 15:54:00;0.0;1.2;0.0
2023-03-21 15:56:00;0.0;0.0;0.0
2023-03-21 15:58:00;0.0;1.2;0.0
2023-03-21 16:00:00;0.0;1.2;0.0
2023-03-21 16:02:00;0.0;1.2;0.0
2023-03-21 16:04:00;0.0;0.0;0.0
2023-03-21 16:06:00;0.0;1.2;0.0
2023-03-21 16:08:00;0.0;1.2;0.0
2023-03-21 16:10:00;0.0;1.2;0.0
2023-03-21 16:12:00;0.0;0.0;0.0
2023-03-21 16:14:00;0.0;1.2;0.0
2023-03-21 16:16:00;0.0;1.2;0.0
2023-03-21 16:18:00;0.0;1.2;0.0
2023-03-21 16:20:00;0.0;0.0;0.0
2023-03-21 16:22:00;0.0;1.2;0.0
2023-03-21 16:24:00;0.0;1.2;0.0
2023-03-21 16:26:00;0.0;1.2;0.0
2023-03-21 16:28:00;0.0;0.0;0.0
2023-03-21 16:30:00;0.0;1.2;0.0
2023-03-21 16:32:00;0.0;1.2;0.0
2023-03-21 16:34:00;0.0;1.2;0.0
2023-03-21 16:36:00;0.0;0.0;0.0
2023-03-21 16:38:00;0.0;1.2;0.0
2023-03-21 16:40:00;0.0;1.2;0.0
2023-03-21 16:42:00;0.0;0.0;0.0
2023-03-21 16:44:00;0.0;1.2;0.0
2023-03-21 16:46:00;0.0;1.2;0.0
2023-03-21 16:48:00;0.0;1.2;0.0
2023-03-21 16:50:00;0.0;0.0;0.0
2023-03-21 16:52:00;0.0;1.2;0.0
2023-03-21 16:54:00;0.0;1.2;0.0
2023-03-21 16:56:00;0.0;1.2;0.0
2023-03-21 16:58:00;0.0;0.0;0.0
2023-03-21 17:00:00;0.0;1.2;0.0
2023-03-21 17:02:00;0.0;1.2;0.0
2023-03-21 17:04:00;0.0;0.0;0.0
2023-03-21 17:06:00;0.0;1.2;0.0
2023-03-21 17:08:00;0.0;1.2;0.0
2023-03-21 17:10:00;0.0;1.2;0.0
2023-03-21 17:12:00;0.0;0.0;0.0
2023-03-21 17:14:00;0.0;1.2;0.0
2023-03-21 17:16:00;0.0;1.2;0.0
2023-03-21 17:18:00;0.0;0.0;0.0
2023-03-21 17:20:00;0.0;1.2;0.0
2023-03-21 17:22:00;0.0;1.2;0.0
2023-03-21 17:24:00;0.0;0.0;0.0
2023-03-21 17:26:00;0.0;1.2;0.0
2023-03-21 17:28:00;0.0;1.2;0.0
2023-03-21 17:30:00;0.0;1.2;0.0
2023-03-21 17:32:00;0.0;0.0;0.0
2023-03-21 17:34:00;0.0;1.2;0.0
2023-03-21 17:36:00;0.0;1.2;0.0
2023-03-21 17:38:00;0.0;0.0;0.0
2023-03-21 17:40:00;0.0;1.2;0.0
2023-03-21 17:42:00;0.0;1.2;0.0
2023-03-21 17:44:00;0.0;1.2;0.0
2023-03-21 17:46:00;0.0;0.0;0.0
2023-03-21 17:48:00;0.0;1.2;0.0
2023-03-21 17:50:00;0.0;1.2;0.0
2023-03-21 17:52:00;0.0;0.0;0.0
2023-03-21 17:54:00;0.0;1.2;0.0
2023-03-21 17:56:00;0.0;1.2;0.0
2023-03-21 17:58:00;0.0;0.0;0.0
2023-03-21 18:00:00;0.0;1.2;0.0
2023-03-21 18:02:00;0.0;1.2;0.0
2023-03-21 18:04:00;0.0;0.0;0.0
2023-03-21 18:06:00;0.0;1.2;0.0
2023-03-21 18:08:00;0.0;1.2;0.0
2023-03-21 18:10:00;0.0;0.0;0.0
2023-03-21 18:12:00;0.0;1.2;0.0
2023-03-21 18:14:00;0.0;1.2;0.0
2023-03-21 18:16:00;0.0;0.0;0.0
2023-03-21 18:18:00;0.0;1.2;0.0
2023-03-21 18:20:00;0.0;1.2;0.0
2023-03-21 18:22:00;0.0;1.2;0.0
2023-03-21 18:24:00;0.0;0.0;0.0
2023-03-21 18:26:00;0.0;1.2;0.0
2023-03-21 18:28:00;0.0;0.0;0.0
2023-03-21 18:30:00;0.0;1.2;0.0
2023-03-21 18:32:00;0.0;1.2;0.0
2023-03-21 18:34:00;0.0;0.0;0.0
2023-03-21 18:36:00;0.0;1.2;0.0
2023-03-21 18:38:00;0.0;1.2;0.0
2023-03-21 18:40:00;0.0;0.0;0.0
2023-03-21 18:42:00;0.0;1.2;0.0
2023-03-21 18:44:00;0.0;1.2;0.0
2023-03-21 18:46:00;0.0;0.0;0.0
2023-03-21 18:48:00;0.0;1.2;0.0
2023-03-21 18:50:00;0.0;1.2;0.0
2023-03-21 18:52:00;0.0;0.0;0.0
2023-03-21 18:54:00;0.0;1.2;0.0
2023-03-21 18:56:00;0.0;1.2;0.0
2023-03-21 18:58:00;0.0;0.0;0.0
2023-03-21 19:00:00;0.0;1.2;0.0
2023-03-21 19:02:00;0.0;1.2;0.0
2023-03-21 19:04:00;0.0;0.0;0.0
2023-03-21 19:06:00;0.0;1.2;0.0
2023-03-21 19:08:00;0.0;1.2;0.0
2023-03-21 19:10:00;0.0;0.0;0.0
2023-03-21 19:12:00;0.0;1.2;0.0
2023-03-21 19:14:00;0.0;0.0;0.0
2023-03-21 19:16:00;0.0;1.2;0.0
2023-03-21 19:18:00;0.0;1.2;0.0
2023-03-21 19:20:00;0.0;0.0;0.0
2023-03-21 19:22:00;0.0;1.2;0.0
2023-03-21 19:24:00;0.0;1.2;0.0
2023-03-21 19:26:00;0.0;0.0;0.0
2023-03-21 19:28:00;0.0;1.2;0.0
2023-03-21 19:30:00;0.0;1.2;0.0
2023-03-21 19:32:00;0.0;0.0;0.0
2023-03-21 19:34:00;0.0;1.2;0.0
2023-03-21 19:36:00;0.0;1.2;0.0
2023-03-21 19:38:00;0.0;0.0;0.0
2023-03-21 19:40:00;0.0;1.2;0.0
2023-03-21 19:42:00;0.0;1.2;0.0
2023-03-21 19:44:00;0.0;0.0;0.0
2023-03-21 19:46:00;0.0;1.2;0.0
2023-03-21 19:48:00;0.0;0.0;0.0
2023-03-21 19:50:00;0.0;1.2;0.0
2023-03-21 19:52:00;0.0;1.2;0.0
2023-03-21 19:54:00;0.0;0.0;0.0
2023-03-21 19:56:00;0.0;1.2;0.0
2023-03-21 19:58:00;0.0;1.2;0.0
2023-03-21 20:00:00;0.0;0.0;0.0
2023-03-21 20:02:00;0.0;1.2;0.0
2023-03-21 20:04:00;0.0;0.0;0.0
2023-03-21 20:06:00;0.0;1.2;0.0
2023-03-21 20:08:00;0.0;1.2;0.0
2023-03-21 20:10:00;0.0;0.0;0.0
2023-03-21 20:12:00;0.0;1.2;0.0
2023-03-21 20:14:00;0.0;1.2;0.0
2023-03-21 20:16:00;0.0;0.0;0.0
2023-03-21 20:18:00;0.0;1.2;0.0
2023-03-21 20:20:00;0.0;0.0;0.0
2023-03-21 20:22:00;0.0;1.2;0.0
2023-03-21 20:24:00;0.0;1.2;0.0
2023-03-21 20:26:00;0.0;0.0;0.0
2023-03-21 20:28:00;0.0;1.2;0.0
2023-03-21 20:30:00;0.0;1.2;0.0
2023-03-21 20:32:00;0.0;0.0;0.0
2023-03-21 20:34:00;0.0;1.2;0.0
2023-03-21 20:36:00;0.0;0.0;0.0
2023-03-21 20:38:00;0.0;1.2;0.0
2023-03-21 20:40:00;0.0;1.2;0.0
2023-03-21 20:42:00;0.0;0.0;0.0
2023-03-21 20:44:00;0.0;1.2;0.0
2023-03-21 20:46:00;0.0;0.0;0.0
2023-03-21 20:48:00;0.0;1.2;0.0
2023-03-21 20:50:00;0.0;1.2;0.0
2023-03-21 20:52:00;0.0;0.0;0.0
2023-03-21 20:54:00;0.0;1.2;0.0
2023-03-21 20:56:00;0.0;0.0;0.0
2023-03-21 20:58:00;0.0;1.2;0.0
2023-03-21 21:00:00;0.0;1.2;0.0
2023-03-21 21:02:00;0.0;0.0;0.0
2023-03-21 21:04:00;0.0;1.2;0.0
2023-03-21 21:06:00;0.0;0.0;0.0
2023-03-21 21:08:00;0.0;1.2;0.0
2023-03-21 21:10:00;0.0;1.2;0.0
2023-03-21 21:12:00;0.0;0.0;0.0
2023-03-21 21:14:00;0.0;1.2;0.0
2023-03-21 21:16:00;0.0;0.0;0.0
2023-03-21 21:18:00;0.0;1.2;0.0
2023-03-21 21:20:00;0.0;1.2;0.0
2023-03-21 21:22:00;0.0;0.0;0.0
2023-03-21 21:24:00;0.0;1.2;0.0
2023-03-21 21:26:00;0.0;0.0;0.0
2023-03-21 21:28:00;0.0;1.2;0.0
2023-03-21 21:30:00;0.0;1.2;0.0
2023-03-21 21:32:00;0.0;0.0;0.0
2023-03-21 21:34:00;0.0;1.2;0.0
2023-03-21 21:36:00;0.0;0.0;0.0
2023-03-21 21:38:00;0.0;1.2;0.0
2023-03-21 21:40:00;0.0;1.2;0.0
2023-03-21 21:42:00;0.0;0.0;0.0
2023-03-21 21:44:00;0.0;1.2;0.0
2023-03-21 21:46:00;0.0;0.0;0.0
2023-03-21 21:48:00;0.0;1.2;0.0
2023-03-21 21:50:00;0.0;1.2;0.0
